MeasurementDateGMT,Carbon Monoxide (mg/m3),Nitric Oxide (ug/m3),Nitrogen Dioxide (ug/m3),Oxides of Nitrogen (ug/m3),Ozone (ug/m3),PM10 Particulate (ug/m3),Sulphur Dioxide (ug/m3)
2016-06-24 22:00:00,,127.9,77.2,273.3,7.3,,8.8
2016-06-24 23:00:00,,212.7,104.8,430.9,5.2,,8.9
2016-06-25 00:00:00,,137.5,83.7,294.6,5.4,,8.9
2016-06-25 01:00:00,,82.6,67.3,193.9,6.5,,8.7
2016-06-25 02:00:00,,64.1,53.7,152.1,7.7,,8.2
2016-06-25 03:00:00,,71.0,58.7,167.6,7.4,,7.8
2016-06-25 04:00:00,,73.9,61.8,175.1,6.8,,7.5
2016-06-25 05:00:00,,79.8,57.7,180.1,8.7,,7.2
2016-06-25 06:00:00,,55.3,48.3,133.1,12.8,,6.4
2016-06-25 07:00:00,,84.5,55.1,184.7,9.3,,6.4
2016-06-25 08:00:00,,100.5,56.5,210.6,12.4,,6.9
2016-06-25 09:00:00,,139.9,78.7,293.3,10.6,,7.5
2016-06-25 10:00:00,,137.4,56.9,267.5,11.9,,7.8
2016-06-25 11:00:00,,199.6,93.1,399.1,9.0,,8.8
2016-06-25 12:00:00,,154.4,102.2,338.9,11.6,,9.6
2016-06-25 13:00:00,,74.6,64.7,179.1,19.1,,8.1
2016-06-25 14:00:00,,241.0,120.3,489.8,10.2,,8.6
2016-06-25 15:00:00,,116.8,80.0,259.0,16.1,,8.5
