MeasurementDateGMT,Nitric Oxide (ug/m3),Nitrogen Dioxide (ug/m3),Oxides of Nitrogen (ug/m3),PM10 Particulate (ug/m3),PM2.5 Particulate (ug/m3)
2019-09-10 11:00:00,13.2,46.6,66.8,18.7,
2019-09-10 12:00:00,16.1,45.7,70.5,19.5,
2019-09-10 13:00:00,20.3,49.1,80.3,15.0,
2019-09-10 14:00:00,11.2,45.2,62.4,15.9,
2019-09-10 15:00:00,18.3,56.1,84.1,13.1,
2019-09-10 16:00:00,10.1,51.9,67.4,15.2,
2019-09-10 17:00:00,18.3,49.5,77.6,14.8,
2019-09-10 18:00:00,17.8,57.0,84.2,15.5,
2019-09-10 19:00:00,6.0,52.4,61.6,14.9,
2019-09-10 20:00:00,8.4,53.8,66.7,17.5,
2019-09-10 21:00:00,4.6,44.0,51.1,15.1,
2019-09-10 22:00:00,2.1,29.8,33.0,13.4,
2019-09-10 23:00:00,0.9,16.7,18.0,10.7,
2019-09-11 00:00:00,0.9,9.7,11.0,11.5,
2019-09-11 01:00:00,0.7,6.4,7.5,9.8,
2019-09-11 02:00:00,0.4,5.4,6.0,10.1,
2019-09-11 03:00:00,0.4,4.8,5.4,6.8,
2019-09-11 04:00:00,0.8,6.8,7.9,6.6,
2019-09-11 05:00:00,1.6,13.6,16.1,10.3,
2019-09-11 06:00:00,3.3,20.4,25.4,11.0,
2019-09-11 07:00:00,5.2,22.6,30.7,10.1,
2019-09-11 08:00:00,4.9,19.4,27.0,9.8,
2019-09-11 09:00:00,3.4,13.8,19.1,11.3,
2019-09-11 10:00:00,3.1,12.7,17.5,8.9,
2019-09-11 11:00:00,2.6,11.0,15.0,10.8,
2019-09-11 12:00:00,2.9,10.6,15.2,10.0,
2019-09-11 13:00:00,2.2,10.4,13.8,9.0,
2019-09-11 14:00:00,3.3,16.2,21.3,8.6,
2019-09-11 15:00:00,3.3,14.2,19.2,9.5,
2019-09-11 16:00:00,4.8,16.0,23.4,9.4,
2019-09-11 17:00:00,3.8,17.1,23.0,9.8,
2019-09-11 18:00:00,2.6,18.1,22.1,7.9,
2019-09-11 19:00:00,3.5,23.7,29.2,8.2,
2019-09-11 20:00:00,3.7,27.1,32.8,7.8,
2019-09-11 21:00:00,3.0,22.6,27.2,8.0,
2019-09-11 22:00:00,2.0,16.3,19.4,9.8,
2019-09-11 23:00:00,1.1,12.4,14.0,7.9,
2019-09-12 00:00:00,0.6,8.6,9.5,7.9,
2019-09-12 01:00:00,1.1,5.9,7.5,9.0,
2019-09-12 02:00:00,0.6,5.6,6.5,9.4,
2019-09-12 03:00:00,0.8,6.0,7.2,9.9,
2019-09-12 04:00:00,0.9,10.1,11.5,12.1,
2019-09-12 05:00:00,2.9,19.0,23.4,11.0,
2019-09-12 06:00:00,7.4,26.5,37.8,11.5,
2019-09-12 07:00:00,6.9,24.6,35.2,10.5,
2019-09-12 08:00:00,6.0,19.6,28.8,9.6,
2019-09-12 09:00:00,5.0,16.2,23.8,8.0,
2019-09-12 10:00:00,3.8,13.5,19.4,10.1,
2019-09-12 11:00:00,3.7,13.5,19.2,7.4,
2019-09-12 12:00:00,3.4,12.8,18.1,6.9,
2019-09-12 13:00:00,2.0,9.5,12.5,7.4,
2019-09-12 14:00:00,1.5,9.6,12.0,9.3,
2019-09-12 15:00:00,1.4,10.8,13.0,10.4,
2019-09-12 16:00:00,2.5,12.6,16.4,10.7,
2019-09-12 17:00:00,2.8,14.7,19.0,12.1,
2019-09-12 18:00:00,1.8,14.6,17.4,9.9,
2019-09-12 19:00:00,1.7,14.3,16.9,10.3,
2019-09-12 20:00:00,1.2,12.0,13.9,11.9,
2019-09-12 21:00:00,0.9,12.0,13.4,,
2019-09-12 22:00:00,0.9,11.2,12.5,14.1,
2019-09-12 23:00:00,0.6,10.2,11.1,13.5,
2019-09-13 00:00:00,0.6,7.8,8.7,13.4,
2019-09-13 01:00:00,0.7,7.7,8.7,12.8,
2019-09-13 02:00:00,1.1,14.0,15.7,12.3,
2019-09-13 03:00:00,1.1,7.4,9.1,8.1,
2019-09-13 04:00:00,2.2,9.3,12.7,10.2,
2019-09-13 05:00:00,16.5,30.5,55.7,10.4,
2019-09-13 06:00:00,27.0,37.6,78.9,16.2,
2019-09-13 07:00:00,38.4,44.0,102.9,13.2,
2019-09-13 08:00:00,23.8,36.4,72.9,14.8,
2019-09-13 09:00:00,16.8,30.1,55.9,10.4,
2019-09-13 10:00:00,21.2,34.5,67.0,17.7,
2019-09-13 11:00:00,17.0,31.5,57.6,19.1,
2019-09-13 12:00:00,15.7,34.8,58.8,10.9,
2019-09-13 13:00:00,13.8,34.1,55.3,10.8,
2019-09-13 14:00:00,20.5,49.2,80.6,10.8,
2019-09-13 15:00:00,24.0,50.5,87.3,12.6,
2019-09-13 16:00:00,28.3,60.7,104.1,11.4,
2019-09-13 17:00:00,16.5,52.3,77.6,,
2019-09-13 18:00:00,9.6,42.0,56.8,15.5,
2019-09-13 19:00:00,8.3,44.7,57.4,15.8,
2019-09-13 20:00:00,23.6,67.2,103.3,18.2,
2019-09-13 21:00:00,14.6,49.8,72.1,15.5,
2019-09-13 22:00:00,25.9,63.4,103.1,17.3,
2019-09-13 23:00:00,16.8,55.4,81.1,15.7,
2019-09-14 00:00:00,7.7,38.0,49.9,14.5,
2019-09-14 01:00:00,2.6,34.5,38.5,13.9,
2019-09-14 02:00:00,2.7,36.4,40.5,15.1,
2019-09-14 03:00:00,4.4,38.2,45.0,13.0,
2019-09-14 04:00:00,4.6,34.4,41.5,13.4,
2019-09-14 05:00:00,10.1,38.6,54.1,10.9,
2019-09-14 06:00:00,31.0,45.6,93.1,13.9,
2019-09-14 07:00:00,44.1,56.7,124.3,17.7,
2019-09-14 08:00:00,38.8,56.3,115.8,25.3,
2019-09-14 09:00:00,27.7,51.2,93.8,20.2,
2019-09-14 10:00:00,16.3,41.1,66.0,21.0,
2019-09-14 11:00:00,14.8,42.7,65.4,19.2,
2019-09-14 12:00:00,11.9,34.5,52.7,14.9,
2019-09-14 13:00:00,15.1,40.6,63.7,15.3,
2019-09-14 14:00:00,16.6,49.0,74.3,14.3,
2019-09-14 15:00:00,23.0,58.2,93.5,13.9,
2019-09-14 16:00:00,2.8,27.0,31.2,10.7,
2019-09-14 17:00:00,0.3,18.9,19.4,11.4,
2019-09-14 18:00:00,5.5,39.6,48.0,17.5,
2019-09-14 19:00:00,7.3,51.8,63.0,19.6,
2019-09-14 20:00:00,6.1,50.2,59.6,24.6,
2019-09-14 21:00:00,1.3,26.5,28.4,17.7,
2019-09-14 22:00:00,1.2,30.0,31.8,18.7,
2019-09-14 23:00:00,1.4,37.3,39.4,18.7,
2019-09-15 00:00:00,1.2,40.0,41.9,18.9,
2019-09-15 01:00:00,0.7,27.4,28.5,16.7,
2019-09-15 02:00:00,1.0,25.3,26.8,16.6,
2019-09-15 03:00:00,1.0,22.4,23.9,16.1,
2019-09-15 04:00:00,0.7,20.0,21.0,16.8,
2019-09-15 05:00:00,0.6,21.8,22.6,15.8,
2019-09-15 06:00:00,1.3,22.5,24.5,21.1,
2019-09-15 07:00:00,2.7,23.9,28.0,17.6,
2019-09-15 08:00:00,4.1,23.4,29.6,15.1,
2019-09-15 09:00:00,7.1,29.3,40.1,9.8,
2019-09-15 10:00:00,12.9,38.6,58.5,13.7,
2019-09-15 11:00:00,13.0,37.2,57.2,13.8,
2019-09-15 12:00:00,4.6,21.7,28.7,9.6,
2019-09-15 13:00:00,4.6,24.7,31.7,9.7,
2019-09-15 14:00:00,5.5,30.2,38.6,8.9,
2019-09-15 15:00:00,2.9,22.2,26.7,9.4,
2019-09-15 16:00:00,5.2,32.7,40.7,12.6,
2019-09-15 17:00:00,5.6,41.7,50.3,10.1,
2019-09-15 18:00:00,9.5,57.6,72.3,,
2019-09-15 19:00:00,6.6,49.7,59.8,9.6,
2019-09-15 20:00:00,10.0,54.4,69.7,14.1,
2019-09-15 21:00:00,13.4,54.5,75.0,16.2,
2019-09-15 22:00:00,17.2,53.7,80.2,19.7,
2019-09-15 23:00:00,8.4,53.0,65.8,18.6,
2019-09-16 00:00:00,5.6,49.8,58.3,16.7,
2019-09-16 01:00:00,2.3,39.5,43.1,17.3,
2019-09-16 02:00:00,1.3,29.7,31.7,16.1,
2019-09-16 03:00:00,1.2,25.9,27.7,19.2,
2019-09-16 04:00:00,2.3,24.8,28.3,17.4,
2019-09-16 05:00:00,9.2,29.8,43.9,19.2,
2019-09-16 06:00:00,14.1,30.4,52.0,18.7,
2019-09-16 07:00:00,18.5,29.7,58.1,20.5,
2019-09-16 08:00:00,24.2,32.0,69.1,24.5,
2019-09-16 09:00:00,27.7,38.6,81.1,22.8,
2019-09-16 10:00:00,23.8,34.6,71.2,,
2019-09-16 11:00:00,21.4,35.0,67.8,22.2,
2019-09-16 12:00:00,21.5,34.8,67.8,13.6,
2019-09-16 13:00:00,16.7,32.1,57.7,,
2019-09-16 14:00:00,37.8,38.7,96.6,16.1,
2019-09-16 15:00:00,34.0,40.7,92.7,,
2019-09-16 16:00:00,44.4,52.1,120.2,,
2019-09-16 17:00:00,43.0,57.5,123.4,14.5,
2019-09-16 18:00:00,22.1,47.7,81.6,12.2,
2019-09-16 19:00:00,18.1,41.3,69.1,14.6,
2019-09-16 20:00:00,16.8,36.5,62.1,15.4,
2019-09-16 21:00:00,9.0,31.4,45.2,12.3,
2019-09-16 22:00:00,3.0,17.4,21.9,10.5,
2019-09-16 23:00:00,6.0,26.6,35.8,10.4,
2019-09-17 00:00:00,1.6,26.5,28.9,10.6,
2019-09-17 01:00:00,1.7,24.5,27.0,11.8,
2019-09-17 02:00:00,1.2,17.9,19.7,14.3,
2019-09-17 03:00:00,2.1,18.1,21.4,13.0,
2019-09-17 04:00:00,4.3,23.3,29.9,11.8,
2019-09-17 05:00:00,30.0,51.6,97.6,12.8,
2019-09-17 06:00:00,26.9,45.0,86.2,13.5,
2019-09-17 07:00:00,42.0,50.8,115.2,14.7,
2019-09-17 08:00:00,30.2,42.0,88.3,15.0,
2019-09-17 09:00:00,13.1,29.6,49.7,15.2,
2019-09-17 10:00:00,,,,,
2019-09-17 11:00:00,,,,10.0,
2019-09-17 12:00:00,,,,22.8,
2019-09-17 13:00:00,18.9,40.0,69.0,14.9,
2019-09-17 14:00:00,13.7,32.8,53.7,15.9,
2019-09-17 15:00:00,21.5,44.7,77.7,19.2,
2019-09-17 16:00:00,24.7,47.3,85.3,15.8,
2019-09-17 17:00:00,25.7,52.7,92.1,15.6,
2019-09-17 18:00:00,19.4,56.9,86.5,16.1,
2019-09-17 19:00:00,13.8,44.7,65.9,16.4,
2019-09-17 20:00:00,9.8,40.6,55.6,16.1,
2019-09-17 21:00:00,7.7,35.7,47.5,13.7,
2019-09-17 22:00:00,9.7,41.8,56.6,12.6,
2019-09-17 23:00:00,7.9,41.2,53.4,13.1,
2019-09-18 00:00:00,3.4,42.4,47.7,15.2,
2019-09-18 01:00:00,0.5,25.0,25.8,12.6,
2019-09-18 02:00:00,0.1,21.9,22.2,12.7,
2019-09-18 03:00:00,8.2,36.5,49.1,11.3,
2019-09-18 04:00:00,24.8,50.9,88.9,13.9,
2019-09-18 05:00:00,48.3,61.9,136.0,13.0,
2019-09-18 06:00:00,66.0,65.6,166.8,14.8,
2019-09-18 07:00:00,74.3,71.4,185.3,19.7,
2019-09-18 08:00:00,40.7,54.0,116.4,20.2,
2019-09-18 09:00:00,22.3,46.1,80.3,15.6,
2019-09-18 10:00:00,19.3,37.9,67.5,17.9,
2019-09-18 11:00:00,14.2,36.2,58.0,26.0,
2019-09-18 12:00:00,18.0,45.2,72.8,21.6,
2019-09-18 13:00:00,12.7,34.9,54.3,24.8,
2019-09-18 14:00:00,14.6,38.3,60.6,19.0,
2019-09-18 15:00:00,20.4,51.0,82.3,16.4,
2019-09-18 16:00:00,25.8,61.6,101.1,17.4,
2019-09-18 17:00:00,15.4,52.3,75.9,17.1,
2019-09-18 18:00:00,1.5,28.0,30.3,14.6,
2019-09-18 19:00:00,1.2,33.2,35.0,16.1,
2019-09-18 20:00:00,11.6,49.7,67.4,13.4,
2019-09-18 21:00:00,15.8,65.1,89.4,15.6,
2019-09-18 22:00:00,14.6,55.1,77.6,15.3,
2019-09-18 23:00:00,4.6,45.1,52.2,26.6,
2019-09-19 00:00:00,2.0,37.4,40.5,15.9,
2019-09-19 01:00:00,4.2,40.7,47.2,17.5,
2019-09-19 02:00:00,13.5,41.6,62.3,17.5,
2019-09-19 03:00:00,21.4,39.6,72.5,17.7,
2019-09-19 04:00:00,57.0,47.0,134.4,20.4,
2019-09-19 05:00:00,69.5,50.5,157.0,18.7,
2019-09-19 06:00:00,87.6,50.9,185.3,21.7,
2019-09-19 07:00:00,109.6,66.0,234.0,30.9,
2019-09-19 08:00:00,74.8,73.3,188.0,30.2,
2019-09-19 09:00:00,33.4,57.8,109.1,29.6,
2019-09-19 10:00:00,16.9,40.4,66.4,81.0,
2019-09-19 11:00:00,16.0,40.7,65.2,31.0,
2019-09-19 12:00:00,12.8,37.4,57.0,20.6,
2019-09-19 13:00:00,8.6,32.7,45.8,19.7,
2019-09-19 14:00:00,7.8,33.0,44.9,22.4,
2019-09-19 15:00:00,3.4,25.8,31.1,23.3,
2019-09-19 16:00:00,4.0,19.9,26.0,12.6,
2019-09-19 17:00:00,4.8,25.2,32.5,9.2,
2019-09-19 18:00:00,10.0,45.2,60.5,12.6,
2019-09-19 19:00:00,6.0,50.6,59.8,14.8,
2019-09-19 20:00:00,1.5,36.0,38.3,17.4,
2019-09-19 21:00:00,5.1,46.9,54.8,17.9,
2019-09-19 22:00:00,5.0,54.1,61.8,19.0,
2019-09-19 23:00:00,13.9,69.0,90.2,20.9,
2019-09-20 00:00:00,14.8,65.0,87.7,23.9,
2019-09-20 01:00:00,5.7,49.0,57.7,21.0,
2019-09-20 02:00:00,13.9,52.4,73.7,28.6,
2019-09-20 03:00:00,8.0,49.7,62.0,20.6,
2019-09-20 04:00:00,29.7,53.6,99.2,19.0,
2019-09-20 05:00:00,59.2,52.7,143.5,22.6,
2019-09-20 06:00:00,67.1,49.5,152.4,24.2,
2019-09-20 07:00:00,67.5,57.8,161.2,26.0,
2019-09-20 08:00:00,35.8,55.1,110.0,22.9,
2019-09-20 09:00:00,11.7,37.8,55.7,21.0,
2019-09-20 10:00:00,11.5,35.9,53.6,27.4,
2019-09-20 11:00:00,6.1,24.0,33.3,29.2,
2019-09-20 12:00:00,10.5,38.1,54.1,25.0,
2019-09-20 13:00:00,14.0,47.7,69.1,36.0,
2019-09-20 14:00:00,8.2,35.5,48.1,23.4,
2019-09-20 15:00:00,5.9,31.6,40.6,23.9,
2019-09-20 16:00:00,6.0,35.7,44.9,21.0,
2019-09-20 17:00:00,3.9,33.8,39.8,20.5,
2019-09-20 18:00:00,15.2,63.3,86.6,20.6,
2019-09-20 19:00:00,11.0,64.1,81.1,23.0,
2019-09-20 20:00:00,3.2,39.4,44.4,26.5,
2019-09-20 21:00:00,0.6,29.5,30.4,23.0,
2019-09-20 22:00:00,3.0,43.4,48.0,22.9,
2019-09-20 23:00:00,4.7,52.1,59.3,22.1,
2019-09-21 00:00:00,10.8,59.4,75.9,21.6,
2019-09-21 01:00:00,3.2,44.9,49.8,20.8,
2019-09-21 02:00:00,1.9,38.7,41.6,21.7,
2019-09-21 03:00:00,9.2,46.6,60.8,20.8,
2019-09-21 04:00:00,47.1,62.2,134.4,21.1,
2019-09-21 05:00:00,47.9,62.3,135.8,22.1,
2019-09-21 06:00:00,22.3,50.1,84.3,20.5,
2019-09-21 07:00:00,18.9,46.4,75.4,20.3,
2019-09-21 08:00:00,12.3,37.4,56.3,17.3,
2019-09-21 09:00:00,14.7,36.9,59.5,19.5,
2019-09-21 10:00:00,8.5,31.1,44.2,22.1,
2019-09-21 11:00:00,11.0,37.1,53.9,20.4,
2019-09-21 12:00:00,12.3,45.4,64.3,22.7,
2019-09-21 13:00:00,10.6,45.7,62.0,26.5,
2019-09-21 14:00:00,5.3,32.2,40.3,23.7,
2019-09-21 15:00:00,2.3,24.6,28.2,26.2,
2019-09-21 16:00:00,3.6,36.9,42.3,23.6,
2019-09-21 17:00:00,3.3,44.4,49.5,24.2,
2019-09-21 18:00:00,1.7,48.0,50.7,27.6,
2019-09-21 19:00:00,1.3,54.9,56.8,28.4,
2019-09-21 20:00:00,7.9,65.9,78.0,27.3,
2019-09-21 21:00:00,3.3,54.6,59.8,32.7,
2019-09-21 22:00:00,11.2,64.2,81.3,33.5,
2019-09-21 23:00:00,3.9,59.9,65.8,34.6,
2019-09-22 00:00:00,11.3,64.3,81.6,34.7,
2019-09-22 01:00:00,4.2,54.4,60.8,39.7,
2019-09-22 02:00:00,3.1,46.5,51.4,40.6,
2019-09-22 03:00:00,2.2,45.8,49.2,23.9,
2019-09-22 04:00:00,0.6,19.0,20.0,19.8,
2019-09-22 05:00:00,2.2,23.5,26.8,19.4,
2019-09-22 06:00:00,2.9,19.8,24.3,18.3,
2019-09-22 07:00:00,0.4,11.3,11.8,17.8,
2019-09-22 08:00:00,2.1,17.7,21.0,14.7,
2019-09-22 09:00:00,1.4,14.4,16.5,,
2019-09-22 10:00:00,1.0,9.2,10.8,,
2019-09-22 11:00:00,1.0,11.4,12.9,,
2019-09-22 12:00:00,0.7,13.9,15.0,,
2019-09-22 13:00:00,1.7,18.0,20.6,,
2019-09-22 14:00:00,0.9,12.5,13.8,,
2019-09-22 15:00:00,0.9,10.5,12.0,5.9,
2019-09-22 16:00:00,0.7,12.3,13.4,9.7,
2019-09-22 17:00:00,0.8,13.2,14.4,11.4,
2019-09-22 18:00:00,0.9,16.4,17.7,12.8,
2019-09-22 19:00:00,1.0,14.2,15.7,12.2,
2019-09-22 20:00:00,1.0,13.9,15.5,10.5,
2019-09-22 21:00:00,0.4,10.4,11.1,11.4,
2019-09-22 22:00:00,0.6,10.5,11.4,10.1,
2019-09-22 23:00:00,1.1,11.7,13.4,10.3,
2019-09-23 00:00:00,1.1,8.6,10.3,7.3,
2019-09-23 01:00:00,0.5,5.2,6.0,8.3,
2019-09-23 02:00:00,0.5,5.5,6.2,6.3,
2019-09-23 03:00:00,0.8,6.1,7.3,7.4,
2019-09-23 04:00:00,0.9,6.5,7.9,6.5,
2019-09-23 05:00:00,1.1,9.3,10.9,9.1,
2019-09-23 06:00:00,2.4,16.0,19.6,11.5,
2019-09-23 07:00:00,3.6,16.0,21.5,12.9,
2019-09-23 08:00:00,4.6,16.5,23.6,9.4,
2019-09-23 09:00:00,2.6,11.4,15.4,8.6,
2019-09-23 10:00:00,2.4,9.0,12.7,7.3,
2019-09-23 11:00:00,2.4,10.0,13.7,12.8,
2019-09-23 12:00:00,2.0,9.7,12.8,11.4,
2019-09-23 13:00:00,1.9,9.0,11.8,9.2,
2019-09-23 14:00:00,1.9,10.7,13.6,11.7,
2019-09-23 15:00:00,1.6,12.8,15.3,10.8,
2019-09-23 16:00:00,1.3,12.6,14.6,13.9,
2019-09-23 17:00:00,1.8,11.9,14.6,9.7,
2019-09-23 18:00:00,0.6,7.3,8.2,9.4,
2019-09-23 19:00:00,1.2,7.1,8.9,7.9,
2019-09-23 20:00:00,0.9,6.6,7.9,6.0,
2019-09-23 21:00:00,1.3,7.5,9.5,3.9,
2019-09-23 22:00:00,0.8,5.4,6.7,4.5,
2019-09-23 23:00:00,0.4,3.3,4.0,6.1,
2019-09-24 00:00:00,0.6,2.9,3.8,5.5,
2019-09-24 01:00:00,0.7,2.5,3.5,6.5,
2019-09-24 02:00:00,0.3,1.9,2.4,5.0,
2019-09-24 03:00:00,0.7,3.3,4.4,3.4,
2019-09-24 04:00:00,1.4,4.9,7.0,5.8,
2019-09-24 05:00:00,0.9,8.7,10.0,7.5,
2019-09-24 06:00:00,2.0,12.3,15.4,6.9,
2019-09-24 07:00:00,2.3,14.0,17.6,6.1,
2019-09-24 08:00:00,3.2,14.9,19.7,6.3,
2019-09-24 09:00:00,2.1,9.7,12.9,5.0,
2019-09-24 10:00:00,2.3,10.8,14.3,8.8,
2019-09-24 11:00:00,2.5,11.2,15.0,,
2019-09-24 12:00:00,2.8,12.0,16.3,,
2019-09-24 13:00:00,2.5,11.8,15.7,,
2019-09-24 14:00:00,3.7,17.4,23.0,,
2019-09-24 15:00:00,4.6,24.4,31.5,,
2019-09-24 16:00:00,4.2,24.1,30.6,,
2019-09-24 17:00:00,6.7,37.1,47.4,10.8,
2019-09-24 18:00:00,4.0,24.9,31.0,15.8,
2019-09-24 19:00:00,1.6,14.4,16.9,16.9,
2019-09-24 20:00:00,1.5,12.9,15.2,16.3,
2019-09-24 21:00:00,1.2,10.5,12.3,11.5,
2019-09-24 22:00:00,1.0,8.3,9.9,8.2,
2019-09-24 23:00:00,0.9,7.4,8.8,7.1,
2019-09-25 00:00:00,1.1,4.4,6.1,7.9,
2019-09-25 01:00:00,0.5,2.9,3.7,10.9,
2019-09-25 02:00:00,0.9,3.2,4.7,10.0,
2019-09-25 03:00:00,0.6,3.3,4.2,6.6,
2019-09-25 04:00:00,0.7,4.0,5.1,5.0,
2019-09-25 05:00:00,1.6,9.8,12.2,5.6,
2019-09-25 06:00:00,2.4,14.9,18.6,5.3,
2019-09-25 07:00:00,3.4,17.2,22.4,5.9,
2019-09-25 08:00:00,4.0,16.3,22.4,6.7,
2019-09-25 09:00:00,3.8,15.5,21.4,5.4,
2019-09-25 10:00:00,,,,5.0,
2019-09-25 11:00:00,3.4,13.5,18.6,9.0,
2019-09-25 12:00:00,3.7,12.9,18.5,9.8,
2019-09-25 13:00:00,3.5,11.9,17.4,2.8,
2019-09-25 14:00:00,4.1,13.6,20.0,10.1,
2019-09-25 15:00:00,3.9,14.2,20.2,8.9,
2019-09-25 16:00:00,3.3,18.3,23.3,9.3,
2019-09-25 17:00:00,4.0,25.4,31.6,,
2019-09-25 18:00:00,3.1,22.6,27.4,9.9,
2019-09-25 19:00:00,2.5,21.5,25.4,8.8,
2019-09-25 20:00:00,2.4,21.1,24.7,9.0,
2019-09-25 21:00:00,2.0,16.7,19.7,11.0,
2019-09-25 22:00:00,1.9,15.1,18.0,12.7,
2019-09-25 23:00:00,1.3,9.1,11.0,11.9,
2019-09-26 00:00:00,1.0,6.1,7.6,10.6,
2019-09-26 01:00:00,0.4,3.6,4.3,7.8,
2019-09-26 02:00:00,0.6,3.4,4.2,7.9,
2019-09-26 03:00:00,0.6,3.3,4.2,,
2019-09-26 04:00:00,1.0,5.9,7.4,,
2019-09-26 05:00:00,1.4,10.8,13.0,,
2019-09-26 06:00:00,2.2,15.4,18.8,8.4,
2019-09-26 07:00:00,2.5,16.1,19.9,,
2019-09-26 08:00:00,3.7,17.7,23.3,,
2019-09-26 09:00:00,2.1,12.1,15.3,,
2019-09-26 10:00:00,3.7,18.6,24.3,,
2019-09-26 11:00:00,2.9,12.9,17.3,,
2019-09-26 12:00:00,2.6,10.4,14.4,11.5,
2019-09-26 13:00:00,2.2,10.6,14.0,12.7,
2019-09-26 14:00:00,2.7,13.1,17.2,15.1,
2019-09-26 15:00:00,2.0,12.1,15.2,14.6,
2019-09-26 16:00:00,3.3,17.0,22.1,17.1,
2019-09-26 17:00:00,2.2,13.6,17.0,17.5,
2019-09-26 18:00:00,2.1,15.7,18.9,15.8,
2019-09-26 19:00:00,1.3,14.6,16.6,15.6,
2019-09-26 20:00:00,1.2,11.1,13.0,11.7,
2019-09-26 21:00:00,1.4,11.0,13.1,12.1,
2019-09-26 22:00:00,0.9,9.2,10.7,11.7,
2019-09-26 23:00:00,0.9,7.1,8.5,15.2,
2019-09-27 00:00:00,0.4,5.3,6.0,14.6,
2019-09-27 01:00:00,0.3,4.4,4.8,13.6,
2019-09-27 02:00:00,0.7,4.5,5.6,14.5,
2019-09-27 03:00:00,0.7,3.7,4.7,13.6,
2019-09-27 04:00:00,0.7,5.2,6.2,9.7,
2019-09-27 05:00:00,1.4,13.2,15.4,12.8,
2019-09-27 06:00:00,2.7,20.7,24.9,13.8,
2019-09-27 07:00:00,3.3,18.0,23.1,14.0,
2019-09-27 08:00:00,3.1,12.5,17.3,13.1,
2019-09-27 09:00:00,2.4,10.6,14.2,13.7,
2019-09-27 10:00:00,2.7,9.8,13.9,12.3,
2019-09-27 11:00:00,2.3,9.4,13.0,9.3,
2019-09-27 12:00:00,2.6,9.8,13.7,9.1,
2019-09-27 13:00:00,2.4,11.4,15.1,12.9,
2019-09-27 14:00:00,5.2,19.7,27.7,6.8,
2019-09-27 15:00:00,3.2,12.8,17.7,14.2,
2019-09-27 16:00:00,2.7,12.5,16.8,14.3,
2019-09-27 17:00:00,2.3,17.6,21.2,9.9,
2019-09-27 18:00:00,3.7,27.0,32.7,11.9,
2019-09-27 19:00:00,3.2,18.0,22.9,9.3,
2019-09-27 20:00:00,2.3,16.6,20.2,10.7,
2019-09-27 21:00:00,2.1,13.3,16.5,9.9,
2019-09-27 22:00:00,1.4,10.8,13.0,11.3,
2019-09-27 23:00:00,1.2,8.4,10.2,10.8,
2019-09-28 00:00:00,1.3,7.1,9.0,9.6,
2019-09-28 01:00:00,0.7,4.8,5.9,11.9,
2019-09-28 02:00:00,0.8,3.6,4.8,,
2019-09-28 03:00:00,1.0,3.7,5.3,6.7,
2019-09-28 04:00:00,1.0,6.9,8.5,8.8,
2019-09-28 05:00:00,1.4,8.0,10.2,10.6,
2019-09-28 06:00:00,1.1,9.9,11.6,7.1,
2019-09-28 07:00:00,1.4,8.5,10.6,8.2,
2019-09-28 08:00:00,1.6,8.3,10.7,7.0,
2019-09-28 09:00:00,2.0,9.9,13.0,9.2,
2019-09-28 10:00:00,2.1,9.2,12.5,8.4,
2019-09-28 11:00:00,2.0,9.1,12.2,8.4,
2019-09-28 12:00:00,2.3,11.4,14.8,10.0,
2019-09-28 13:00:00,2.6,11.8,15.9,7.7,
2019-09-28 14:00:00,2.2,12.1,15.4,8.7,
2019-09-28 15:00:00,2.2,12.7,16.0,8.8,
2019-09-28 16:00:00,2.2,16.1,19.6,9.0,
2019-09-28 17:00:00,1.6,15.8,18.2,12.1,
2019-09-28 18:00:00,1.9,17.1,19.9,15.1,
2019-09-28 19:00:00,1.2,13.5,15.3,15.5,
2019-09-28 20:00:00,1.3,13.2,15.2,14.4,
2019-09-28 21:00:00,0.7,8.9,10.0,8.7,
2019-09-28 22:00:00,1.1,5.7,7.4,7.0,
2019-09-28 23:00:00,1.1,5.1,6.8,8.5,
2019-09-29 00:00:00,0.8,2.9,4.1,13.1,
2019-09-29 01:00:00,0.5,1.9,2.8,9.8,
2019-09-29 02:00:00,0.8,2.3,3.6,11.9,
2019-09-29 03:00:00,0.3,1.5,1.9,3.6,
2019-09-29 04:00:00,0.6,2.0,3.0,4.3,
2019-09-29 05:00:00,0.7,3.1,4.3,3.8,
2019-09-29 06:00:00,0.6,4.3,5.3,4.0,
2019-09-29 07:00:00,0.8,6.0,7.1,5.5,
2019-09-29 08:00:00,1.6,8.8,11.2,7.0,
2019-09-29 09:00:00,1.5,7.9,10.1,7.5,
2019-09-29 10:00:00,1.6,8.5,11.0,,
2019-09-29 11:00:00,1.9,10.5,13.4,,
2019-09-29 12:00:00,2.1,10.4,13.6,,
2019-09-29 13:00:00,2.0,9.7,12.8,,
2019-09-29 14:00:00,1.8,9.4,12.1,,
2019-09-29 15:00:00,2.4,12.6,16.3,,
2019-09-29 16:00:00,5.6,23.5,32.1,,
2019-09-29 17:00:00,4.3,21.2,27.8,8.5,
2019-09-29 18:00:00,3.2,20.0,24.9,5.9,
2019-09-29 19:00:00,2.7,18.7,22.8,7.3,
2019-09-29 20:00:00,4.5,23.9,30.8,4.9,
2019-09-29 21:00:00,3.3,21.1,26.2,5.9,
2019-09-29 22:00:00,2.0,16.6,19.6,5.0,
